date,signal_time,exit_time,direction,cycle,entry_price,sl_price,tp_price,exit_price,sl_pips,lots,risk_usd,result,pnl_usd,capital_after,trade_num_day,confirmations,excellence
2024-07-23,2024-07-23 14:27:00+00:00,2024-07-23T14:36:00.000000,long,Knockout,1.08526,1.08476,1.08676,1.08476,5.0,0.18,8.79,loss,-8.79,870.26,1,divergence|quarters|magnets,True
2024-07-24,2024-07-24 13:11:00+00:00,2024-07-24T14:10:00.000000,short,Normal,1.08561,1.08634,1.08342,1.08634,7.3,0.12,8.7,loss,-8.7,861.56,1,divergence|quarters|magnets,True
2024-07-25,2024-07-25 12:22:00+00:00,2024-07-25T13:36:00.000000,short,Normal,1.08514,1.08569,1.08349,1.08349,5.5,0.16,8.62,win,25.85,887.4,1,divergence|quarters|magnets,True
2024-07-25,2024-07-25 14:06:00+00:00,2024-07-25T15:13:00.000000,long,Normal,1.08412,1.08341,1.08625,1.08625,7.1,0.12,8.87,win,26.62,914.03,2,divergence|magnets,False
2024-07-26,2024-07-26 12:38:00+00:00,2024-07-26T12:41:00.000000,short,Normal,1.08598,1.08649,1.08445,1.08649,5.1,0.18,9.14,loss,-9.14,904.89,1,quarters|magnets,False
2024-07-30,2024-07-30 12:44:00+00:00,2024-07-30T12:58:00.000000,long,Normal,1.08122,1.08035,1.08383,1.08035,8.7,0.1,9.05,loss,-9.05,895.84,1,divergence|magnets,False
2024-07-31,2024-07-31 12:38:00+00:00,2024-07-31T16:26:00.000000,short,Normal,1.08393,1.08499,1.08075,1.08075,10.6,0.08,8.96,win,26.88,922.71,1,divergence|quarters|magnets,False
2024-07-31,2024-07-31 13:39:00+00:00,2024-07-31T14:43:00.000000,short,Normal,1.08461,1.08513,1.08305,1.08305,5.2,0.18,9.23,win,27.68,950.39,2,divergence|quarters|magnets,False
2024-07-31,2024-07-31 14:06:00+00:00,2024-07-31T14:44:00.000000,short,Normal,1.0844,1.08487,1.08299,1.08299,4.7,0.2,9.5,win,28.51,978.91,3,divergence|quarters|magnets,True
2024-08-01,2024-08-01 12:04:00+00:00,2024-08-01T12:34:00.000000,long,Knockout,1.07906,1.07849,1.08077,1.08077,5.7,0.17,9.79,win,29.37,1008.27,1,divergence|magnets,False
2024-08-01,2024-08-01 12:08:00+00:00,2024-08-01T12:31:00.000000,long,Knockout,1.07895,1.07849,1.08033,1.08033,4.6,0.22,10.08,win,30.25,1038.52,2,divergence|magnets,False
2024-08-05,2024-08-05 13:38:00+00:00,2024-08-05T16:00:00.000000,short,Normal,1.09928,1.10052,1.09556,1.09556,12.4,0.08,10.39,win,31.16,1069.68,1,quarters|magnets,False
2024-08-05,2024-08-05 13:40:00+00:00,2024-08-05T16:07:00.000000,short,Normal,1.09921,1.10052,1.09528,1.09528,13.1,0.08,10.7,win,32.09,1101.77,2,quarters|magnets,False
2024-08-06,2024-08-06 13:02:00+00:00,,long,Knockout,1.09108,1.09026,1.09354,1.09026,8.2,0.13,11.02,loss,-11.02,1090.75,1,divergence|quarters,False
2024-08-07,2024-08-07 13:37:00+00:00,2024-08-07T14:40:00.000000,short,Normal,1.09228,1.09284,1.0906,1.09284,5.6,0.19,10.91,loss,-10.91,1079.84,1,divergence|magnets,False
2024-08-08,2024-08-08 13:01:00+00:00,2024-08-08T13:40:00.000000,long,Normal,1.09009,1.08895,1.09351,1.08895,11.4,0.09,10.8,loss,-10.8,1069.04,1,divergence|quarters|magnets,False
2024-08-09,2024-08-09 12:37:00+00:00,2024-08-09T14:23:00.000000,long,Normal,1.09129,1.09076,1.09288,1.09288,5.3,0.2,10.69,win,32.07,1101.12,1,divergence|quarters|magnets,True
2024-08-09,2024-08-09 12:40:00+00:00,2024-08-09T14:19:00.000000,long,Normal,1.09125,1.09076,1.09272,1.09272,4.9,0.22,11.01,win,33.03,1134.15,2,divergence|quarters|magnets,False
2024-08-12,2024-08-12 12:08:00+00:00,2024-08-12T13:41:00.000000,short,Knockout,1.0926,1.09308,1.09116,1.09308,4.8,0.24,11.34,loss,-11.34,1122.81,1,quarters|magnets,False
2024-08-13,2024-08-13 12:43:00+00:00,2024-08-13T13:22:00.000000,short,Normal,1.09417,1.09485,1.09213,1.09485,6.8,0.17,11.23,loss,-11.23,1111.58,1,quarters|magnets,False
2024-08-14,2024-08-14 13:19:00+00:00,2024-08-14T14:30:00.000000,short,Knockout,1.10265,1.1044,1.0974,1.1044,17.5,0.06,11.12,loss,-11.12,1100.46,1,divergence|quarters|magnets,False
2024-08-15,2024-08-15 12:57:00+00:00,2024-08-15T13:12:00.000000,long,Normal,1.09565,1.09498,1.09766,1.09498,6.7,0.16,11.0,loss,-11.0,1089.46,1,divergence|quarters|magnets,True
2024-08-16,2024-08-16 13:44:00+00:00,2024-08-16T14:47:00.000000,short,Knockout,1.09996,1.10051,1.09831,1.09831,5.5,0.2,10.89,win,32.68,1122.14,1,divergence|quarters|magnets,True
2024-08-20,2024-08-20 13:52:00+00:00,2024-08-20T14:34:00.000000,short,Normal,1.10996,1.11071,1.10771,1.11071,7.5,0.15,11.22,loss,-11.22,1110.92,1,divergence|quarters|magnets,True
2024-08-21,2024-08-21 13:41:00+00:00,2024-08-21T13:51:00.000000,long,Sierra,1.11155,1.11135,1.11325,1.11135,2.0,0.56,11.11,loss,-11.11,1099.81,1,sierra_sweep,False
2024-08-22,2024-08-22 12:35:00+00:00,2024-08-22T13:45:00.000000,long,Normal,1.11299,1.11233,1.11497,1.11233,6.6,0.17,11.0,loss,-11.0,1088.81,1,divergence|quarters|magnets,False
2024-08-23,2024-08-23 13:14:00+00:00,2024-08-23T13:18:00.000000,long,Normal,1.11098,1.11069,1.11185,1.11069,2.9,0.38,10.89,loss,-10.89,1077.93,1,quarters|magnets,False
2024-08-26,2024-08-26 13:14:00+00:00,,long,Knockout,1.11579,1.1148,1.11876,1.1148,9.9,0.11,10.78,loss,-10.78,1067.15,1,divergence|quarters|magnets,False
2024-08-27,2024-08-27 12:05:00+00:00,2024-08-27T12:16:00.000000,long,Normal,1.11638,1.11574,1.1183,1.11574,6.4,0.17,10.67,loss,-10.67,1056.47,1,divergence|quarters|magnets,False
2024-08-28,2024-08-28 14:00:00+00:00,2024-08-28T14:47:00.000000,long,Knockout,1.11142,1.11085,1.11313,1.11313,5.7,0.19,10.56,win,31.69,1088.17,1,quarters|magnets,False
2024-08-29,2024-08-29 12:51:00+00:00,2024-08-29T14:15:00.000000,long,Knockout,1.10782,1.10707,1.11007,1.10707,7.5,0.15,10.88,loss,-10.88,1077.29,1,divergence|magnets,False
2024-08-30,2024-08-30 13:15:00+00:00,2024-08-30T16:18:00.000000,long,Normal,1.10621,1.10518,1.1093,1.10518,10.3,0.1,10.77,loss,-10.77,1066.51,1,quarters|magnets,False
2024-09-03,2024-09-03 12:11:00+00:00,2024-09-03T13:03:00.000000,long,Knockout,1.10371,1.10315,1.10539,1.10539,5.6,0.19,10.67,win,32.0,1098.51,1,divergence|quarters|magnets,True
2024-09-03,2024-09-03 12:13:00+00:00,2024-09-03T13:24:00.000000,long,Knockout,1.1039,1.10315,1.10615,1.10615,7.5,0.15,10.99,win,32.96,1131.47,2,divergence|quarters|magnets,True
2024-09-04,2024-09-04 12:02:00+00:00,2024-09-04T12:25:00.000000,long,Normal,1.10496,1.10407,1.10763,1.10407,8.9,0.13,11.31,loss,-11.31,1120.15,1,divergence|quarters,False
2024-09-05,2024-09-05 12:03:00+00:00,2024-09-05T12:04:00.000000,short,Sierra,1.10961,1.10884,1.10746,1.10884,7.7,0.15,11.2,loss,-11.2,1108.95,1,sierra_sweep,False
2024-09-10,2024-09-10 12:36:00+00:00,2024-09-10T13:49:00.000000,long,Normal,1.10331,1.10253,1.10565,1.10253,7.8,0.14,11.09,loss,-11.09,1097.86,1,quarters|magnets,False
2024-09-11,2024-09-11 12:53:00+00:00,,long,Normal,1.10085,1.10013,1.10301,1.10013,7.2,0.15,10.98,loss,-10.98,1086.88,1,divergence|magnets,False
2024-09-12,2024-09-12 12:54:00+00:00,2024-09-12T13:07:00.000000,short,Knockout,1.10233,1.10344,1.099,1.10344,11.1,0.1,10.87,loss,-10.87,1076.01,1,quarters|magnets,False
2024-09-13,2024-09-13 12:08:00+00:00,2024-09-13T13:08:00.000000,long,Normal,1.10825,1.10771,1.10987,1.10987,5.4,0.2,10.76,win,32.28,1108.29,1,divergence|magnets,False
2024-09-13,2024-09-13 12:10:00+00:00,2024-09-13T13:10:00.000000,long,Normal,1.10828,1.10771,1.10999,1.10999,5.7,0.19,11.08,win,33.25,1141.54,2,divergence|magnets,False
2024-09-16,2024-09-16 12:05:00+00:00,2024-09-16T12:29:00.000000,short,Knockout,1.11237,1.113,1.11048,1.113,6.3,0.18,11.42,loss,-11.42,1130.13,1,divergence|magnets,False
2024-09-17,2024-09-17 12:52:00+00:00,2024-09-17T13:05:00.000000,long,Normal,1.11229,1.11157,1.11445,1.11157,7.2,0.16,11.3,loss,-11.3,1118.82,1,divergence|magnets,False
2024-09-18,2024-09-18 13:36:00+00:00,2024-09-18T14:20:00.000000,short,Normal,1.11368,1.11418,1.11218,1.11218,5.0,0.22,11.19,win,33.56,1152.39,1,divergence|magnets,False
2024-09-18,2024-09-18 14:41:00+00:00,2024-09-18T18:00:00.000000,long,Normal,1.11142,1.11062,1.11382,1.11382,8.0,0.14,11.52,win,34.57,1186.96,2,divergence|quarters|magnets,False
2024-09-20,2024-09-20 12:32:00+00:00,2024-09-20T12:55:00.000000,short,Normal,1.11679,1.11743,1.11487,1.11743,6.4,0.19,11.87,loss,-11.87,1175.09,1,divergence|magnets,False
2024-09-24,2024-09-24 12:50:00+00:00,2024-09-24T14:07:00.000000,short,Knockout,1.11426,1.11497,1.11213,1.11497,7.1,0.17,11.75,loss,-11.75,1163.34,1,divergence|quarters|magnets,False
2024-09-26,2024-09-26 12:28:00+00:00,2024-09-26T12:30:00.000000,short,Normal,1.11624,1.11674,1.11474,1.11474,5.0,0.23,11.63,win,34.9,1198.24,1,divergence|quarters|magnets,False
2024-09-26,2024-09-26 12:29:00+00:00,2024-09-26T12:39:00.000000,short,Normal,1.11604,1.11674,1.11394,1.11394,7.0,0.17,11.98,win,35.95,1234.19,2,divergence|quarters|magnets,True
2024-09-27,2024-09-27 12:19:00+00:00,2024-09-27T12:42:00.000000,long,Normal,1.11584,1.11527,1.11755,1.11755,5.7,0.22,12.34,win,37.03,1271.21,1,divergence|magnets,False
2024-09-27,2024-09-27 13:19:00+00:00,2024-09-27T15:39:00.000000,short,Normal,1.11944,1.1205,1.11626,1.11626,10.6,0.12,12.71,win,38.14,1309.35,2,divergence|quarters|magnets,False
2024-10-01,2024-10-01 12:00:00+00:00,2024-10-01T12:18:00.000000,long,Knockout,1.10856,1.10765,1.11129,1.10765,9.1,0.14,13.09,loss,-13.09,1296.26,1,divergence|quarters,False
2024-10-02,2024-10-02 12:25:00+00:00,2024-10-02T12:29:00.000000,long,Normal,1.10662,1.10605,1.10833,1.10605,5.7,0.23,12.96,loss,-12.96,1283.29,1,divergence|magnets,False
2024-10-03,2024-10-03 12:49:00+00:00,2024-10-03T14:00:00.000000,long,Knockout,1.10323,1.10261,1.10509,1.10261,6.2,0.21,12.83,loss,-12.83,1270.46,1,divergence|magnets,False
2024-10-07,2024-10-07 12:14:00+00:00,2024-10-07T17:36:00.000000,short,Normal,1.09803,1.09856,1.09644,1.09856,5.3,0.24,12.7,loss,-12.7,1257.76,1,divergence|quarters|magnets,False
2024-10-08,2024-10-08 12:59:00+00:00,2024-10-08T14:33:00.000000,long,Normal,1.09759,1.09694,1.09954,1.09694,6.5,0.19,12.58,loss,-12.58,1245.18,1,divergence|quarters|magnets,True
2024-10-09,2024-10-09 12:02:00+00:00,2024-10-09T13:16:00.000000,long,Knockout,1.09588,1.09519,1.09795,1.09519,6.9,0.18,12.45,loss,-12.45,1232.73,1,divergence|magnets,False
2024-10-11,2024-10-11 14:43:00+00:00,2024-10-11T15:23:00.000000,short,Normal,1.09457,1.09511,1.09295,1.09511,5.4,0.23,12.33,loss,-12.33,1220.4,1,divergence|magnets,False
2024-10-14,2024-10-14 14:21:00+00:00,2024-10-14T14:37:00.000000,long,Normal,1.09107,1.0906,1.09248,1.0906,4.7,0.26,12.2,loss,-12.2,1208.2,1,divergence|quarters|magnets,False
2024-10-15,2024-10-15 12:43:00+00:00,2024-10-15T13:14:00.000000,short,Normal,1.09076,1.09145,1.08869,1.09145,6.9,0.18,12.08,loss,-12.08,1196.11,1,divergence|magnets,False
2024-10-16,2024-10-16 12:29:00+00:00,2024-10-16T14:08:00.000000,short,Normal,1.0898,1.09034,1.08818,1.08818,5.4,0.22,11.96,win,35.88,1232.0,1,quarters|magnets,False
2024-10-16,2024-10-16 12:32:00+00:00,2024-10-16T14:22:00.000000,short,Normal,1.08974,1.09034,1.08794,1.08794,6.0,0.21,12.32,win,36.96,1268.96,2,quarters|magnets,False
2024-10-16,2024-10-16 13:27:00+00:00,2024-10-16T14:25:00.000000,short,Normal,1.08937,1.08994,1.08766,1.08766,5.7,0.22,12.69,win,38.07,1307.03,3,divergence|quarters|magnets,True
2024-10-17,2024-10-17 12:41:00+00:00,2024-10-17T13:08:00.000000,long,Normal,1.0842,1.08314,1.08738,1.08314,10.6,0.12,13.07,loss,-13.07,1293.96,1,divergence|magnets,False
2024-10-21,2024-10-21 14:04:00+00:00,2024-10-21T14:22:00.000000,long,Knockout,1.08486,1.08418,1.0869,1.08418,6.8,0.19,12.94,loss,-12.94,1281.02,1,divergence|quarters|magnets,False
2024-10-22,2024-10-22 12:05:00+00:00,2024-10-22T12:47:00.000000,long,Normal,1.082,1.08129,1.08413,1.08129,7.1,0.18,12.81,loss,-12.81,1268.21,1,divergence|quarters,False
2024-10-23,2024-10-23 12:05:00+00:00,2024-10-23T15:10:00.000000,long,Knockout,1.07671,1.0761,1.07854,1.07854,6.1,0.21,12.68,win,38.05,1306.25,1,quarters|magnets,False
2024-10-23,2024-10-23 12:30:00+00:00,,long,Knockout,1.07668,1.07592,1.07896,1.07592,7.6,0.17,13.06,loss,-13.06,1293.19,2,quarters|magnets,False
2024-10-24,2024-10-24 13:03:00+00:00,2024-10-24T13:15:00.000000,short,Normal,1.07978,1.08024,1.0784,1.08024,4.6,0.28,12.93,loss,-12.93,1280.26,1,divergence|magnets,False
2024-10-28,2024-10-28 12:56:00+00:00,2024-10-28T13:28:00.000000,short,Knockout,1.08197,1.08244,1.08056,1.08244,4.7,0.27,12.8,loss,-12.8,1267.46,1,divergence|quarters,False
2024-10-29,2024-10-29 12:07:00+00:00,2024-10-29T13:00:00.000000,long,Normal,1.07732,1.07668,1.07924,1.07924,6.4,0.2,12.67,win,38.02,1305.48,1,divergence|quarters|magnets,True
2024-10-29,2024-10-29 12:11:00+00:00,2024-10-29T13:00:00.000000,long,Normal,1.07769,1.07668,1.08072,1.08072,10.1,0.13,13.05,win,39.16,1344.64,2,divergence|quarters|magnets,True
2024-10-30,2024-10-30 13:41:00+00:00,2024-10-30T13:47:00.000000,short,Normal,1.08486,1.08574,1.08222,1.08574,8.8,0.15,13.45,loss,-13.45,1331.2,1,divergence|magnets,False
2024-10-31,2024-10-31 12:41:00+00:00,2024-10-31T13:05:00.000000,short,Knockout,1.08812,1.08901,1.08545,1.08545,8.9,0.15,13.31,win,39.94,1371.13,1,divergence|quarters|magnets,True
2024-10-31,2024-10-31 13:59:00+00:00,2024-10-31T18:05:00.000000,short,Knockout,1.08655,1.08735,1.08415,1.08735,8.0,0.17,13.71,loss,-13.71,1357.42,2,divergence|quarters,False
2024-11-01,2024-11-01 12:18:00+00:00,2024-11-01T12:22:00.000000,long,Normal,1.08772,1.08712,1.08952,1.08712,6.0,0.23,13.57,loss,-13.57,1343.85,1,divergence|magnets,False
2024-11-04,2024-11-04 13:05:00+00:00,2024-11-04T16:08:00.000000,short,Knockout,1.09055,1.09098,1.08926,1.08926,4.3,0.31,13.44,win,40.32,1384.16,1,divergence|quarters,False
2024-11-06,2024-11-06 12:53:00+00:00,2024-11-06T13:16:00.000000,long,Knockout,1.06896,1.06819,1.07127,1.07127,7.7,0.18,13.84,win,41.52,1425.69,1,divergence|quarters|magnets,True
2024-11-06,2024-11-06 12:54:00+00:00,2024-11-06T16:02:00.000000,long,Knockout,1.06966,1.06819,1.07407,1.07407,14.7,0.1,14.26,win,42.77,1468.46,2,divergence|quarters,False
2024-11-06,2024-11-06 13:07:00+00:00,2024-11-06T13:16:00.000000,long,Knockout,1.06887,1.06804,1.07136,1.07136,8.3,0.18,14.68,win,44.05,1512.51,3,divergence|quarters|magnets,True
2024-11-08,2024-11-08 13:27:00+00:00,2024-11-08T13:31:00.000000,long,Knockout,1.07634,1.0759,1.07766,1.0759,4.4,0.34,15.13,loss,-15.13,1497.39,1,divergence|magnets,False
2024-11-11,2024-11-11 12:38:00+00:00,2024-11-11T13:01:00.000000,long,Knockout,1.0659,1.06516,1.06812,1.06516,7.4,0.2,14.97,loss,-14.97,1482.41,1,divergence|quarters,False
2024-11-12,2024-11-12 12:30:00+00:00,2024-11-12T15:45:00.000000,long,Knockout,1.06112,1.06048,1.06304,1.06048,6.4,0.23,14.82,loss,-14.82,1467.59,1,divergence|quarters,False
2024-11-13,2024-11-13 12:51:00+00:00,2024-11-13T13:30:00.000000,short,Normal,1.06319,1.06381,1.06133,1.06381,6.2,0.24,14.68,loss,-14.68,1452.91,1,quarters|magnets,False
2024-11-15,2024-11-15 12:08:00+00:00,2024-11-15T12:09:00.000000,short,Sierra,1.0575,1.05489,1.05236,1.05489,26.1,0.06,14.53,loss,-14.53,1438.38,1,sierra_sweep,False
2024-11-18,2024-11-18 13:05:00+00:00,2024-11-18T13:09:00.000000,short,Knockout,1.0547,1.05517,1.05329,1.05517,4.7,0.31,14.38,loss,-14.38,1424.0,1,divergence|magnets,False
2024-11-19,2024-11-19 13:49:00+00:00,2024-11-19T15:43:00.000000,short,Knockout,1.05799,1.05995,1.05211,1.05995,19.6,0.07,14.24,loss,-14.24,1409.76,1,divergence|quarters,False
2024-11-20,2024-11-20 13:28:00+00:00,2024-11-20T13:41:00.000000,long,Knockout,1.05587,1.05536,1.0574,1.05536,5.1,0.28,14.1,loss,-14.1,1395.66,1,quarters|magnets,False
2024-11-25,2024-11-25 12:10:00+00:00,2024-11-25T12:42:00.000000,short,Normal,1.04798,1.04859,1.04615,1.04859,6.1,0.23,13.96,loss,-13.96,1381.71,1,divergence|magnets,False
2024-11-26,2024-11-26 13:55:00+00:00,2024-11-26T16:11:00.000000,short,Knockout,1.05063,1.05178,1.04718,1.04718,11.5,0.12,13.82,win,41.45,1423.16,1,divergence|quarters,False
2024-11-26,2024-11-26 14:30:00+00:00,2024-11-26T15:00:00.000000,short,Knockout,1.04967,1.05079,1.04631,1.05079,11.2,0.13,14.23,loss,-14.23,1408.93,2,divergence|quarters,False
2024-11-29,2024-11-29 12:50:00+00:00,2024-11-29T14:18:00.000000,long,Normal,1.05516,1.0546,1.05684,1.0546,5.6,0.25,14.09,loss,-14.09,1394.84,1,quarters|magnets,False
2024-12-02,2024-12-02 12:08:00+00:00,2024-12-02T12:38:00.000000,long,Knockout,1.05217,1.05151,1.05415,1.05151,6.6,0.21,13.95,loss,-13.95,1380.89,1,divergence|magnets,False
2024-12-03,2024-12-03 12:05:00+00:00,2024-12-03T15:10:00.000000,short,Knockout,1.0523,1.05293,1.05041,1.05041,6.3,0.22,13.81,win,41.43,1422.31,1,divergence|magnets,False
2024-12-03,2024-12-03 12:54:00+00:00,2024-12-03T13:46:00.000000,short,Knockout,1.05145,1.0521,1.0495,1.0521,6.5,0.22,14.22,loss,-14.22,1408.09,2,divergence|magnets,False
2024-12-04,2024-12-04 13:06:00+00:00,2024-12-04T13:21:00.000000,long,Normal,1.04928,1.04852,1.05156,1.04852,7.6,0.19,14.08,loss,-14.08,1394.01,1,divergence|magnets,False
2024-12-05,2024-12-05 12:44:00+00:00,2024-12-05T13:03:00.000000,short,Knockout,1.0533,1.05406,1.05102,1.05406,7.6,0.18,13.94,loss,-13.94,1380.07,1,divergence|magnets,False
2024-12-06,2024-12-06 14:35:00+00:00,,short,Knockout,1.05786,1.05918,1.0539,1.05918,13.2,0.1,13.8,loss,-13.8,1366.27,1,divergence|quarters,False
2024-12-09,2024-12-09 14:33:00+00:00,2024-12-09T15:55:00.000000,short,Knockout,1.05735,1.05867,1.05339,1.05867,13.2,0.1,13.66,loss,-13.66,1352.61,1,divergence|magnets,False
2024-12-10,2024-12-10 12:31:00+00:00,2024-12-10T13:17:00.000000,long,Normal,1.05248,1.05183,1.05443,1.05183,6.5,0.21,13.53,loss,-13.53,1339.08,1,divergence|quarters,False
2024-12-11,2024-12-11 13:48:00+00:00,2024-12-11T14:39:00.000000,short,Knockout,1.05292,1.05393,1.04989,1.04989,10.1,0.13,13.39,win,40.17,1379.25,1,quarters|magnets,False
2024-12-11,2024-12-11 14:52:00+00:00,2024-12-11T15:02:00.000000,long,Knockout,1.05005,1.0492,1.0526,1.0492,8.5,0.16,13.79,loss,-13.79,1365.46,2,divergence|magnets,False
2024-12-12,2024-12-12 13:05:00+00:00,2024-12-12T13:14:00.000000,long,Normal,1.04903,1.04845,1.05077,1.04845,5.8,0.24,13.65,loss,-13.65,1351.81,1,divergence|quarters|magnets,False
2024-12-13,2024-12-13 13:20:00+00:00,2024-12-13T14:35:00.000000,short,Normal,1.05172,1.05261,1.04905,1.04905,8.9,0.15,13.52,win,40.55,1392.36,1,divergence|quarters|magnets,True
2024-12-13,2024-12-13 13:50:00+00:00,2024-12-13T14:34:00.000000,short,Normal,1.05163,1.05235,1.04947,1.04947,7.2,0.19,13.92,win,41.77,1434.13,2,divergence|quarters|magnets,True
2024-12-16,2024-12-16 13:07:00+00:00,2024-12-16T14:30:00.000000,long,Normal,1.04982,1.04884,1.05276,1.04884,9.8,0.15,14.34,loss,-14.34,1419.79,1,divergence|quarters,False
2024-12-17,2024-12-17 12:08:00+00:00,2024-12-17T14:00:00.000000,long,Knockout,1.04914,1.04862,1.0507,1.0507,5.2,0.27,14.2,win,42.59,1462.38,1,divergence|magnets,False
2024-12-17,2024-12-17 12:14:00+00:00,2024-12-17T14:01:00.000000,long,Knockout,1.04919,1.04862,1.0509,1.0509,5.7,0.26,14.62,win,43.87,1506.25,2,divergence|magnets,False
2024-12-18,2024-12-18 13:30:00+00:00,2024-12-18T15:49:00.000000,long,Normal,1.0488,1.04805,1.05105,1.04805,7.5,0.2,15.06,loss,-15.06,1491.19,1,divergence|quarters|magnets,False
2024-12-20,2024-12-20 13:41:00+00:00,2024-12-20T16:36:00.000000,short,Knockout,1.04054,1.0421,1.03586,1.0421,15.6,0.1,14.91,loss,-14.91,1476.28,1,quarters|magnets,False
2024-12-23,2024-12-23 13:23:00+00:00,2024-12-23T15:04:00.000000,long,Knockout,1.03939,1.03862,1.0417,1.03862,7.7,0.19,14.76,loss,-14.76,1461.52,1,divergence|quarters,False
2024-12-24,2024-12-24 13:49:00+00:00,2024-12-24T15:55:00.000000,long,Knockout,1.04023,1.03907,1.04371,1.03907,11.6,0.13,14.62,loss,-14.62,1446.9,1,divergence|quarters,False
2024-12-26,2024-12-26 13:20:00+00:00,2024-12-26T15:13:00.000000,short,Normal,1.03994,1.04077,1.03745,1.04077,8.3,0.17,14.47,loss,-14.47,1432.43,1,divergence|quarters|magnets,True
2024-12-27,2024-12-27 13:05:00+00:00,2024-12-27T17:22:00.000000,short,Normal,1.04336,1.044,1.04144,1.04144,6.4,0.22,14.32,win,42.97,1475.41,1,quarters|magnets,False
2024-12-27,2024-12-27 13:10:00+00:00,2024-12-27T15:16:00.000000,short,Normal,1.04342,1.044,1.04168,1.04168,5.8,0.25,14.75,win,44.26,1519.67,2,quarters|magnets,False
2024-12-27,2024-12-27 14:08:00+00:00,2024-12-27T15:11:00.000000,short,Normal,1.04361,1.04416,1.04196,1.04196,5.5,0.28,15.2,win,45.59,1565.26,3,divergence|quarters|magnets,True
2024-12-30,2024-12-30 12:01:00+00:00,2024-12-30T12:06:00.000000,short,Normal,1.04477,1.04541,1.04285,1.04541,6.4,0.24,15.65,loss,-15.65,1549.61,1,quarters|magnets,False
2024-12-31,2024-12-31 13:24:00+00:00,2024-12-31T14:10:00.000000,long,Normal,1.03883,1.03814,1.0409,1.03814,6.9,0.22,15.5,loss,-15.5,1534.11,1,divergence|quarters|magnets,True
